entityID,entityType,dayType<TextUnrestricted>,sourceRef<TextUnrestricted>,location<geo:json>,occupation<Number>,trend<TextUnrestricted>,name<TextUnrestricted>,zone<TextUnrestricted>,occupationpercent<Number>,capacity<Number>,hour<Number>,sceneRef<TextUnrestricted>,TimeInstant<DateTime>
parking_75,OffStreetParking,Domingo,parking_75,,,,,,94.58,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,62.18,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,88.14,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,61.58,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,57.85,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,68.17,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,74.67,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,65.46,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,26.98,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,25.28,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,36.78,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,75.98,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,95.72,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,45.2,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,83.26,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,33.7,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,30.02,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,45.86,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,33.26,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,93.49,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,56.83,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,57.23,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,38.36,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,54.52,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,79.55,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,53.65,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,51.95,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,60.29,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,76.91,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,77.47,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,46.22,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,71.84,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,41.42,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,71.57,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,41.55,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,50.77,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,46.37,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,92.74,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,47.85,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,27.47,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,23.5,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,82.74,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,46.42,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,62.75,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,58.93,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,40.37,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,67.43,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,66.44,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,33.97,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,24.27,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,41.86,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,87.44,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,57.94,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,77.34,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,68.65,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,59.0,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,99.87,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,76.97,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,29.13,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,76.32,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,50.02,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,23.58,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,71.17,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,63.18,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,62.83,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,48.06,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,29.42,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,99.24,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,55.3,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,87.13,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,23.87,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,59.92,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,44.98,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,73.63,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,73.94,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,70.92,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,74.65,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,79.12,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,23.49,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,69.03,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,57.96,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,36.51,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,67.5,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,73.63,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,57.25,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,74.49,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,38.6,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,76.04,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,74.5,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,81.34,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,28.87,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,36.28,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,53.16,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,53.26,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,68.91,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,71.01,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,67.05,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,80.73,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,70.76,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,46.48,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,67.81,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,68.91,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,48.85,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,80.82,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,57.25,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,65.5,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,33.79,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,77.24,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,40.03,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,60.1,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,25.36,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,70.49,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,55.69,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,57.05,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,26.03,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,25.2,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,91.13,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,57.18,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,53.14,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,67.77,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,65.13,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,40.68,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,71.18,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,92.03,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,77.19,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,55.72,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,56.4,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,59.84,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,78.09,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,75.71,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,54.39,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,71.63,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,57.88,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,54.27,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,59.47,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,66.52,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,74.12,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,54.17,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,74.74,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,46.11,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,67.51,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,37.86,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,75.43,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,56.92,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,71.49,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,82.13,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,53.93,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,59.26,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,81.83,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,55.6,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,94.61,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,48.42,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,57.3,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,84.11,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,66.38,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,55.82,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,53.94,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,82.44,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,63.05,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,61.43,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,77.31,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,65.5,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,50.59,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,95.61,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,57.1,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,57.0,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,75.25,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,58.8,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,85.64,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,76.03,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,48.9,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,55.4,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,85.22,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,67.05,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,72.27,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,34.06,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,63.63,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,59.88,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,47.17,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,25.46,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,71.54,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,68.52,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,53.6,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,70.72,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,81.52,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,77.45,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,53.17,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,56.79,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,53.58,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,26.96,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,33.98,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,36.82,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,76.93,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,69.14,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,29.07,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,72.72,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,46.4,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,38.89,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,57.88,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,30.66,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,99.36,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,32.12,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,51.54,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,30.0,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,74.66,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,41.52,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,64.2,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,77.26,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,68.91,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,30.4,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,72.21,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,35.54,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,88.16,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,76.67,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,70.88,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,63.31,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,75.52,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,60.08,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,84.45,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,29.21,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,93.67,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,68.0,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,78.06,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,23.94,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,59.87,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,36.88,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,44.45,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,90.79,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,77.28,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,90.77,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,43.59,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,57.56,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,50.16,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,34.47,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,78.79,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,88.53,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,82.83,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,41.95,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,47.82,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,70.74,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,55.6,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,43.53,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,25.21,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,61.07,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,71.39,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,27.76,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,31.53,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,78.52,,,N/A,2024-05-21 00:00:00+00:00
